publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	own_anchor	package:collection	all_issns	zdb_id
Clinical Research in Cardiology Supplements	1861-0706	1861-0714	2006	1					https://link.springer.com/journal/volumesAndIssues/11789		87202		fulltext		Springer	Serial		DESPR:deal_springer	1861-0706;1861-0714	2266765-9
Clinical Research in Cardiology Supplements	1861-0706	1861-0714	2006	1					https://link.springer.com/journal/volumesAndIssues/11789		87202		fulltext		Springer	Serial		DESPR:deal_springer	1861-0706;1861-0714	2266765-9
Clinical Research in Cardiology Supplements	1861-0706	1861-0714	2020	15	1				https://link.springer.com/journal/volumesAndIssues/11789		87202		fulltext		Springer	Serial		DESPR:deal_springer_current	1861-0706;1861-0714	2266765-9
Clinical Research in Cardiology Supplements	1861-0706	1861-0714	2020	15	1				https://link.springer.com/journal/volumesAndIssues/11789		87202		fulltext		Springer	Serial		DESPR:deal_springer_current	1861-0706;1861-0714	2266765-9
Clinical Respiratory Journal, The (2007 - 2021)	1752-6981	1752-699X	2007	1		2021	15		https://onlinelibrary.wiley.com/journal/1752699X		109414		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	1752-6981;1752-699X	2442214-9
Clinical Respiratory Journal, The (2022) -	1752-6981	1752-699X	2022	16					https://onlinelibrary.wiley.com/journal/1752699X		486665		fulltext		Wiley	Serial		WIDEA:deal_wiley	1752-6981;1752-699X	2442214-9
Clinical Reviews in Allergy and Immunology (formerly: Clinicalreviewsinallergy)	0731-8235	1559-0267	1997	15	1				https://link.springer.com/journal/volumesAndIssues/12016		30202		fulltext		Springer ; frher: Humana Press	Serial		DESPR:deal_springer	0731-8235;1080-0549;1559-0267	2091859-8
Clinical Reviews in Allergy and Immunology (formerly: Clinicalreviewsinallergy)	0731-8235	1559-0267	1997	15	1				https://link.springer.com/journal/volumesAndIssues/12016		30202		fulltext		Springer ; frher: Humana Press	Serial		DESPR:deal_springer	0731-8235;1080-0549;1559-0267	2091859-8
Clinical Reviews in Allergy and Immunology (formerly: Clinicalreviewsinallergy)	0731-8235	1559-0267	2020	58	1				https://link.springer.com/journal/volumesAndIssues/12016		30202		fulltext		Springer ; frher: Humana Press	Serial		DESPR:deal_springer_current	0731-8235;1080-0549;1559-0267	2091859-8
Clinical Reviews in Allergy and Immunology (formerly: Clinicalreviewsinallergy)	0731-8235	1559-0267	2020	58	1				https://link.springer.com/journal/volumesAndIssues/12016		30202		fulltext		Springer ; frher: Humana Press	Serial		DESPR:deal_springer_current	0731-8235;1080-0549;1559-0267	2091859-8
Clinical Rheumatology	0770-3198	1434-9949	1997	16	1				https://link.springer.com/journal/volumesAndIssues/10067		4044		fulltext		Springer	Serial		DESPR:deal_springer	0770-3198;1434-9949	1480901-1
Clinical Rheumatology	0770-3198	1434-9949	1997	16	1				https://link.springer.com/journal/volumesAndIssues/10067		4044		fulltext		Springer	Serial		DESPR:deal_springer	0770-3198;1434-9949	1480901-1
Clinical Rheumatology	0770-3198	1434-9949	2020	39	1				https://link.springer.com/journal/volumesAndIssues/10067		4044		fulltext		Springer	Serial		DESPR:deal_springer_current	0770-3198;1434-9949	1480901-1
Clinical Rheumatology	0770-3198	1434-9949	2020	39	1				https://link.springer.com/journal/volumesAndIssues/10067		4044		fulltext		Springer	Serial		DESPR:deal_springer_current	0770-3198;1434-9949	1480901-1
Clinical Simulation in Nursing	1876-1399	1876-1402	2006	2		2022	73		https://www.sciencedirect.com/science/journal/18761399		109805		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1876-1399;1876-1402	2452928-X
Clinical Simulation in Nursing	1876-1399	1876-1402	2006	2		2022	73		https://www.sciencedirect.com/science/journal/18761399		109805		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	1876-1399;1876-1402	2452928-X
Clinical Simulation in Nursing	1876-1399	1876-1402	2023	74					https://www.sciencedirect.com/science/journal/18761399		109805		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	1876-1399;1876-1402	2452928-X
Clinical Skin Cancer	2405-8645		2016	1		2017	2	2	https://www.sciencedirect.com/science/journal/24058645		246771		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	2405-8645	2866630-6
Clinical Skin Cancer	2405-8645		2016	1		2017	2	2	https://www.sciencedirect.com/science/journal/24058645		246771		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	2405-8645	2866630-6
Clinical Social Work Journal	0091-1674	1573-3343	1997	25	1				https://link.springer.com/journal/volumesAndIssues/10615		7947		fulltext		Springer Science+Business Media B.V. 	Serial		DESPR:deal_springer	0091-1674;1573-3343	2015063-5
Clinical Social Work Journal	0091-1674	1573-3343	1997	25	1				https://link.springer.com/journal/volumesAndIssues/10615		7947		fulltext		Springer Science+Business Media B.V. 	Serial		DESPR:deal_springer	0091-1674;1573-3343	2015063-5
Clinical Social Work Journal	0091-1674	1573-3343	2020	48	1				https://link.springer.com/journal/volumesAndIssues/10615		7947		fulltext		Springer Science+Business Media B.V. 	Serial		DESPR:deal_springer_current	0091-1674;1573-3343	2015063-5
Clinical Social Work Journal	0091-1674	1573-3343	2020	48	1				https://link.springer.com/journal/volumesAndIssues/10615		7947		fulltext		Springer Science+Business Media B.V. 	Serial		DESPR:deal_springer_current	0091-1674;1573-3343	2015063-5
Clinical Surgical Oncology (Clin Surg Oncol, CSO)		2773-160X	2022	1					https://www.sciencedirect.com/science/journal/2773160X		494103		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	2773-160X	3165122-7
Clinical Teacher, The	1743-4971	1743-498X	2004	1					https://onlinelibrary.wiley.com/journal/1743498X		52331		fulltext		Wiley-Blackwell - STM ; Association for the Study of Medical Education	Serial		WIDEA:deal_wiley	1743-4971;1743-498X	2174501-8
Clinical Techniques in Equine Practice	1534-7516		2002	1		2007	6	4	https://www.sciencedirect.com/science/journal/15347516		48532		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1534-7516	2165481-5
Clinical Techniques in Equine Practice	1534-7516		2002	1		2007	6	4	https://www.sciencedirect.com/science/journal/15347516		48532		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	1534-7516	2165481-5
Clinical Techniques in Small Animal Practice	1096-2867	1558-2272	1998	13		2007	22	4	https://www.sciencedirect.com/science/journal/10962867		40700		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1096-2867;1558-2272	2139971-2
Clinical Techniques in Small Animal Practice	1096-2867	1558-2272	1998	13		2007	22	4	https://www.sciencedirect.com/science/journal/10962867		40700		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	1096-2867;1558-2272	2139971-2
Clinical Therapeutics	0149-2918	1879-114X	1995	17		2022	44	12	https://www.sciencedirect.com/science/journal/01492918		7051		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0149-2918;1879-114X	2025417-9
Clinical Therapeutics	0149-2918	1879-114X	1995	17		2022	44	12	https://www.sciencedirect.com/science/journal/01492918		7051		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0149-2918;1879-114X	2025417-9
Clinical Therapeutics	0149-2918	1879-114X	2023	45					https://www.sciencedirect.com/science/journal/01492918		7051		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0149-2918;1879-114X	2025417-9
Clinical Transplantation	0902-0063	1399-0012	1999	13					https://onlinelibrary.wiley.com/journal/13990012		5397		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	0902-0063;1399-0012	2004801-4
Clinical Transplantation / Supplement	1399-6738	1600-5538	2000	3		2013	26		https://onlinelibrary.wiley.com/journal/13990012		202821		fulltext		Wiley-Blackwell - STM	Serial		WIDEA:deal_wiley	1399-6738;1600-5538	2739458-X
Clinical Update	1070-7212	1878-755X	2003	11	2	2009	17	2	https://www.sciencedirect.com/science/journal/10707212		57237		fulltext		Elsevier; American Society of Gastrointestinal Endoscopy	Serial		ELDEA:deal_elsevier_arch	1070-7212;1878-755X	2197961-3
Clinical Update	1070-7212	1878-755X	2003	11	2	2009	17	2	https://www.sciencedirect.com/science/journal/10707212		57237		fulltext		Elsevier; American Society of Gastrointestinal Endoscopy	Serial		ELDEA:deal_elsevier_frc	1070-7212;1878-755X	2197961-3
Clinics and Research in Hepatology and Gastroenterology	2210-7401	2210-741X	2011	35		2022	46	10	https://www.sciencedirect.com/science/journal/22107401		151309		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	2210-7401;2210-741X	2594333-9
Clinics and Research in Hepatology and Gastroenterology	2210-7401	2210-741X	2011	35		2022	46	10	https://www.sciencedirect.com/science/journal/22107401		151309		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	2210-7401;2210-741X	2594333-9
Clinics and Research in Hepatology and Gastroenterology	2210-7401	2210-741X	2023	47					https://www.sciencedirect.com/science/journal/22107401		151309		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	2210-7401;2210-741X	2594333-9
Clinics in Dermatology	0738-081X	1879-1131	2003	21		2022	40	6	https://www.sciencedirect.com/science/journal/0738081X		3107		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0738-081X;1879-1131	1499937-7
Clinics in Dermatology	0738-081X	1879-1131	1995	13		2022	40	6	https://www.sciencedirect.com/science/journal/0738081X		3107		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0738-081X;1879-1131	1499937-7
Clinics in Dermatology	0738-081X	1879-1131	2023	41					https://www.sciencedirect.com/science/journal/0738081X		3107		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0738-081X;1879-1131	1499937-7
Clinics in Endocrinology and Metabolism	0300-595x		1972	1		1986	15	4	https://www.sciencedirect.com/science/journal/0300595X		57238		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0300-595x	2197387-8
Clinics in Integrated Care		2666-8696	2020	1		2022	15		https://www.sciencedirect.com/science/journal/26668696		473002		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	2666-8696	3051927-5
Clinics in Integrated Care		2666-8696	2020	1		2022	15		https://www.sciencedirect.com/science/journal/26668696		473002		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	2666-8696	3051927-5
Clinics: Official Scientific Journal of Hospital das Clnicas, Faculty of Medicine, University of Sao Paulo	1807-5932	1980-5322	2005	60					https://www.sciencedirect.com/science/journal/18075932		64277		fulltext		University of Sao Paulo, Faculty of Medicine	Serial		ELDEA:deal_elsevier_core	1807-5932;1980-5322	2222974-7
Cliometrica: Journal of Historical Economics and Econometric History	1863-2505	1863-2513	2007	1	1				https://link.springer.com/journal/volumesAndIssues/11698		91673		fulltext		Springer	Serial		DESPR:deal_springer	1863-2505;1863-2513	2365063-1
Cliometrica: Journal of Historical Economics and Econometric History	1863-2505	1863-2513	2007	1	1				https://link.springer.com/journal/volumesAndIssues/11698		91673		fulltext		Springer	Serial		DESPR:deal_springer	1863-2505;1863-2513	2365063-1
Cliometrica: Journal of Historical Economics and Econometric History	1863-2505	1863-2513	2020	14	1				https://link.springer.com/journal/volumesAndIssues/11698		91673		fulltext		Springer	Serial		DESPR:deal_springer_current	1863-2505;1863-2513	2365063-1
Cliometrica: Journal of Historical Economics and Econometric History	1863-2505	1863-2513	2020	14	1				https://link.springer.com/journal/volumesAndIssues/11698		91673		fulltext		Springer	Serial		DESPR:deal_springer_current	1863-2505;1863-2513	2365063-1
Cluster Computing : The Journal of Networks, Software Tools and Applications	1386-7857	1573-7543	1998	1					https://link.springer.com/journal/volumesAndIssues/10586		5342		fulltext		Springer Science+Business Media B.V. (formerly Kluwer Academic Publishers)	Serial		DESPR:deal_springer	1386-7857;1573-7543	2012757-1
Cluster Computing : The Journal of Networks, Software Tools and Applications	1386-7857	1573-7543	1998	1					https://link.springer.com/journal/volumesAndIssues/10586		5342		fulltext		Springer Science+Business Media B.V. (formerly Kluwer Academic Publishers)	Serial		DESPR:deal_springer	1386-7857;1573-7543	2012757-1
Cluster Computing : The Journal of Networks, Software Tools and Applications	1386-7857	1573-7543	2020	23	1				https://link.springer.com/journal/volumesAndIssues/10586		5342		fulltext		Springer Science+Business Media B.V. (formerly Kluwer Academic Publishers)	Serial		DESPR:deal_springer_current	1386-7857;1573-7543	2012757-1
Cluster Computing : The Journal of Networks, Software Tools and Applications	1386-7857	1573-7543	2020	23	1				https://link.springer.com/journal/volumesAndIssues/10586		5342		fulltext		Springer Science+Business Media B.V. (formerly Kluwer Academic Publishers)	Serial		DESPR:deal_springer_current	1386-7857;1573-7543	2012757-1
cMat		3006-2691	2024	1					https://onlinelibrary.wiley.com/journal/30062691		523561		fulltext		Wiley	Serial		WIDEA:deal_wiley	3006-2691	3196962-8
CME: Premium-Fortbildung fr die Medizinische Praxis	1614-371X	1614-3744	2005	6	12				https://link.springer.com/journal/volumesAndIssues/11298		53392		fulltext		Springer	Serial		DESPR:deal_springer	1614-371X;1614-3744	2182290-6
CME: Premium-Fortbildung fr die Medizinische Praxis	1614-371X	1614-3744	2005	6	12				https://link.springer.com/journal/volumesAndIssues/11298		53392		fulltext		Springer	Serial		DESPR:deal_springer	1614-371X;1614-3744	2182290-6
CME: Premium-Fortbildung fr die Medizinische Praxis	1614-371X	1614-3744	2020	17	1				https://link.springer.com/journal/volumesAndIssues/11298		53392		fulltext		Springer	Serial		DESPR:deal_springer_current	1614-371X;1614-3744	2182290-6
CME: Premium-Fortbildung fr die Medizinische Praxis	1614-371X	1614-3744	2020	17	1				https://link.springer.com/journal/volumesAndIssues/11298		53392		fulltext		Springer	Serial		DESPR:deal_springer_current	1614-371X;1614-3744	2182290-6
CMI Communications		2950-5909	2024	1					https://www.sciencedirect.com/journal/cmi-communications		515165		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	2950-5909	3192250-8
CNS Drugs	1172-7047	1179-1934	1997	7	1				https://link.springer.com/journal/volumesAndIssues/40263		10007		fulltext		Springer ; Adis	Serial		DESPR:deal_springer	1172-7047;1179-1934	2043806-0
CNS Drugs	1172-7047	1179-1934	1997	7	1				https://link.springer.com/journal/volumesAndIssues/40263		10007		fulltext		Springer ; Adis	Serial		DESPR:deal_springer	1172-7047;1179-1934	2043806-0
CNS Drugs	1172-7047	1179-1934	2020	34	1				https://link.springer.com/journal/volumesAndIssues/40263		10007		fulltext		Springer ; Adis	Serial		DESPR:deal_springer_current	1172-7047;1179-1934	2043806-0
CNS Drugs	1172-7047	1179-1934	2020	34	1				https://link.springer.com/journal/volumesAndIssues/40263		10007		fulltext		Springer ; Adis	Serial		DESPR:deal_springer_current	1172-7047;1179-1934	2043806-0
CNS Neuroscience & Therapeutics	1755-5930	1755-5949	2008	14					https://onlinelibrary.wiley.com/journal/17555949		243056		fulltext		Wiley-Blackwell	Serial		WIDEA:deal_wiley	1755-5930;1755-5949	2423467-9
Coastal Engineering	0378-3839	1872-7379	2003	47	3	2022	178		https://www.sciencedirect.com/science/journal/03783839		3594		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0378-3839;1872-7379	2019650-7
Coastal Engineering	0378-3839	1872-7379	1995	24	3	2022	178		https://www.sciencedirect.com/science/journal/03783839		3594		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0378-3839;1872-7379	2019650-7
Coastal Engineering	0378-3839	1872-7379	2023	179					https://www.sciencedirect.com/science/journal/03783839		3594		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0378-3839;1872-7379	2019650-7
Cochrane Evidence Synthesis and Methods		2832-9023	2023	1					https://onlinelibrary.wiley.com/journal/28329023		504836		fulltext		Wiley	Serial		WIDEA:deal_wiley	2832-9023	3177950-5
Cognition	0010-0277	1873-7838	2003	86	3	2022	229		https://www.sciencedirect.com/science/journal/00100277		3654		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0010-0277;1873-7838	1499940-7
Cognition	0010-0277	1873-7838	1995	54		2022	229		https://www.sciencedirect.com/science/journal/00100277		3654		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0010-0277;1873-7838	1499940-7
Cognition	0010-0277	1873-7838	2023	230					https://www.sciencedirect.com/science/journal/00100277		3654		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	0010-0277;1873-7838	1499940-7
Cognition, Technology & Work	1435-5558	1435-5566	1999	1	1				https://link.springer.com/journal/volumesAndIssues/10111		5608		fulltext		Springer	Serial		DESPR:deal_springer	1435-5558;1435-5566	1499110-X
Cognition, Technology & Work	1435-5558	1435-5566	1999	1	1				https://link.springer.com/journal/volumesAndIssues/10111		5608		fulltext		Springer	Serial		DESPR:deal_springer	1435-5558;1435-5566	1499110-X
Cognition, Technology & Work	1435-5558	1435-5566	2020	22	1				https://link.springer.com/journal/volumesAndIssues/10111		5608		fulltext		Springer	Serial		DESPR:deal_springer_current	1435-5558;1435-5566	1499110-X
Cognition, Technology & Work	1435-5558	1435-5566	2020	22	1				https://link.springer.com/journal/volumesAndIssues/10111		5608		fulltext		Springer	Serial		DESPR:deal_springer_current	1435-5558;1435-5566	1499110-X
Cognitive and Behavioral Practice	1077-7229	1878-187X	2003	10		2022	29	4	https://www.sciencedirect.com/science/journal/10777229		64986		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	1077-7229;1878-187X	2225189-3
Cognitive and Behavioral Practice	1077-7229	1878-187X	1995	2		2022	29	4	https://www.sciencedirect.com/science/journal/10777229		64986		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	1077-7229;1878-187X	2225189-3
Cognitive and Behavioral Practice	1077-7229	1878-187X	2023	30					https://www.sciencedirect.com/science/journal/10777229		64986		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_core	1077-7229;1878-187X	2225189-3
Cognitive Brain Research	0926-6410	1872-6348	2003	15	2	2005	25	3	https://www.sciencedirect.com/science/journal/09266410		3824		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_arch	0926-6410;1872-6348	1462693-7
Cognitive Brain Research	0926-6410	1872-6348	1995	2	3	2005	25	3	https://www.sciencedirect.com/science/journal/09266410		3824		fulltext		Elsevier	Serial		ELDEA:deal_elsevier_frc	0926-6410;1872-6348	1462693-7
Cognitive Computation	1866-9956	1866-9964	2009	1	1				https://link.springer.com/journal/volumesAndIssues/12559		115596		fulltext		Springer	Serial		DESPR:deal_springer	1866-9956;1866-9964	2486574-6
Cognitive Computation	1866-9956	1866-9964	2009	1	1				https://link.springer.com/journal/volumesAndIssues/12559		115596		fulltext		Springer	Serial		DESPR:deal_springer	1866-9956;1866-9964	2486574-6
